>>> 0111-13-10-31-291-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.459, 94.028, 92.401, 87.079, 84.907, 83.561, 84.258, 82.115, 80.93, 82.292, 81.173] 
 Seen_acc:[99.432, 99.139, 98.48, 98.114, 97.308, 96.893, 96.356, 96.356, 96.356, 95.575] 
 Unseen_acc:[79.492, 84.082, 78.646, 76.709, 77.539, 79.98, 78.059, 76.407, 78.725, 77.462] 
 HMean_acc:[88.351, 90.992, 87.453, 86.101, 86.306, 87.628, 86.248, 85.23, 86.653, 85.57] 
>>> 0111-13-12-36-379-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[100.0, 97.778, 92.01, 89.482, 84.145, 80.158, 77.812, 76.571, 75.547, 76.872, 75.411] 
 Seen_acc:[99.487, 98.901, 98.413, 97.949, 97.754, 97.29, 97.046, 96.875, 96.851, 96.509] 
 Unseen_acc:[95.117, 85.254, 83.008, 75.537, 71.328, 69.954, 69.638, 68.606, 71.139, 70.858] 
 HMean_acc:[97.253, 91.572, 90.056, 85.295, 82.476, 81.388, 81.089, 80.326, 82.027, 81.718] 
>>> 0111-13-21-13-575-Epo_0-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_2-alpha1_1-Avg_acc:[99.7, 97.732, 91.972, 89.526, 84.469, 80.395, 78.023, 76.759, 75.653, 76.904, 75.652] 
 Seen_acc:[99.487, 98.901, 98.364, 97.876, 97.656, 97.192, 96.802, 96.655, 96.606, 96.265] 
 Unseen_acc:[94.922, 85.156, 83.203, 76.27, 71.875, 70.41, 70.084, 68.972, 71.399, 71.248] 
 HMean_acc:[97.151, 91.515, 90.151, 85.733, 82.805, 81.661, 81.304, 80.5, 82.112, 81.888] 
>>> 0111-13-50-02-074-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.88, 97.454, 91.046, 92.832, 93.208, 89.284, 88.859, 88.398, 86.171, 87.012, 84.603] 
 Seen_acc:[99.243, 99.097, 98.877, 98.804, 98.779, 98.291, 97.876, 97.632, 97.583, 97.29] 
 Unseen_acc:[95.312, 82.324, 88.086, 90.234, 84.531, 85.319, 85.492, 83.155, 84.419, 82.458] 
 HMean_acc:[97.238, 89.935, 93.17, 94.325, 91.101, 91.347, 91.266, 89.814, 90.525, 89.262] 
>>> 0111-14-13-03-196-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.88, 98.374, 96.113, 96.531, 95.174, 92.189, 90.735, 87.856, 86.743, 88.005, 85.959] 
 Seen_acc:[99.365, 98.999, 98.877, 98.584, 98.389, 97.852, 97.656, 97.583, 97.583, 97.51] 
 Unseen_acc:[98.242, 94.336, 95.768, 94.238, 90.117, 88.9, 86.128, 84.298, 86.042, 84.274] 
 HMean_acc:[98.8, 96.611, 97.298, 96.362, 94.072, 93.161, 91.53, 90.455, 91.45, 90.41] 
>>> 0111-20-12-29-885-Epo_10-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_5-alpha1_1-Avg_acc:[92.668, 92.923, 85.806, 80.425, 81.839, 82.119, 78.697, 79.253, 77.42, 79.508, 77.49] 
 Seen_acc:[93.735, 93.347, 93.005, 92.553, 92.163, 91.87, 91.406, 91.26, 91.26, 91.005] 
 Unseen_acc:[96.484, 79.59, 71.745, 76.123, 78.398, 74.707, 76.713, 75.009, 77.591, 75.938] 
 HMean_acc:[95.09, 85.921, 81.003, 83.538, 84.725, 82.404, 83.417, 82.34, 83.872, 82.792] 
>>> 0111-20-20-03-640-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_50-alpha1_1-Avg_acc:[99.94, 97.436, 93.067, 88.193, 85.907, 84.425, 82.156, 77.75, 77.745, 79.053, 76.017] 
 Seen_acc:[99.316, 98.877, 98.535, 98.389, 98.267, 97.754, 97.534, 97.534, 97.51, 97.192] 
 Unseen_acc:[94.727, 87.402, 80.404, 77.832, 77.305, 75.651, 69.782, 69.946, 72.526, 70.194] 
 HMean_acc:[96.967, 92.786, 88.551, 86.911, 86.535, 85.294, 81.356, 81.468, 83.183, 81.516] 
>>> 0111-20-48-39-132-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[100.0, 98.649, 90.57, 91.249, 91.726, 90.172, 88.209, 85.822, 84.002, 85.4, 83.058] 
 Seen_acc:[99.365, 98.765, 98.691, 98.618, 98.496, 97.886, 97.495, 97.446, 97.446, 96.801] 
 Unseen_acc:[99.414, 82.422, 85.677, 87.891, 86.289, 84.863, 82.702, 80.226, 82.379, 80.876] 
 HMean_acc:[99.389, 89.856, 91.725, 92.946, 91.989, 90.91, 89.491, 88.002, 89.281, 88.125] 
>>> 0111-21-16-03-998-Epo_100-Bs_128-sgd-Lr_0.1-decay0.0005-Mom_0.9-Max_100-NormF-T_16.00-multi_proto_num_3-knn_epoch_20-alpha1_1-Avg_acc:[99.94, 98.539, 93.329, 88.28, 86.365, 81.26, 80.457, 78.345, 74.997, 77.165, 76.395] 
